question,contexts,answer,ground_truth,retrieval_ms,generation_ms
When did HP unveil their own edition of the iPod?,"['On January 8, 2004, Hewlett-Packard (HP) announced that they would sell HP-branded iPods under a license agreement from Apple. Several new retail channels were used—including Wal-Mart—and these iPods eventually made up 5% of all iPod sales. In July 2005, HP stopped selling iPods due to unfavorable terms and conditions imposed by Apple.', 'The iPod is a line of portable media players and multi-purpose pocket computers designed and marketed by Apple Inc. The first line was released on October 23, 2001, about 8½ months after iTunes (Macintosh version) was released. The most recent iPod redesigns were announced on July 15, 2015.', ""This accompanied the release of the iPod, Apple's first successful handheld device. Apple continued to launch products, such as the unsuccessful Power Mac G4 Cube, the education-oriented eMac, and the titanium (and later aluminium) PowerBook G4 laptop for professionals."", 'Though the iPod was released in 2001, its price and Mac-only compatibility caused sales to be relatively slow until 2004. The iPod line came from Apple\'s ""digital hub"" category, when the company began creating software for the growing market of personal digital devices. Digital cameras, camcorders and organizers had well-established mainstream markets, but the company found existing digital music players ""big and clunky or small and useless"" with user interfaces that were ""unbelievably awful,"" so Apple decided to develop its own.', 'This aesthetic was applied to the Power Macintosh and later the iBook, Apple\'s first consumer-level laptop computer, filling the missing quadrant of Apple\'s ""four-square product matrix"" (desktop and portable products for both consumers and professionals). More than 140,000 pre-orders were placed before it started shipping in September, and by October proved to be a large success.']","HP announced that they would sell HP-branded iPods on January 8, 2004.","January 8, 2004",82.98680000007153,14293.827599962242
A translator's role is less like a robot and more like a what?,"['Relying exclusively on unedited machine translation, however, ignores the fact that communication in human language is context-embedded and that it takes a person to comprehend the context of the original text with a reasonable degree of probability. It is certainly true that even purely human-generated translations are prone to error; therefore, to ensure that a machine-generated translation will be useful to a human being and that publishable-quality translation is achieved, such translations must be reviewed and edited by a human.', 'The translator\'s role as a bridge for ""carrying across"" values between cultures has been discussed at least since Terence, the 2nd-century-BCE Roman adapter of Greek comedies. The translator\'s role is, however, by no means a passive, mechanical one, and so has also been compared to that of an artist. The main ground seems to be the concept of parallel creation found in critics such as Cicero.', 'Translation has served as a school of writing for many authors. Translators, including monks who spread Buddhist texts in East Asia, and the early modern European translators of the Bible, in the course of their work have shaped the very languages into which they have translated. They have acted as bridges for conveying knowledge between cultures; and along with ideas, they have imported from the source languages, into their own languages, loanwords and calques of grammatical structures, idioms and vocabulary.', 'Translations of sung texts—whether of the above type meant to be sung or of a more or less literal type meant to be read—are also used as aids to audiences, singers and conductors, when a work is being sung in a language not known to them. The most familiar types are translations presented as subtitles or surtitles projected during opera performances, those inserted into concert programs, and those that accompany commercial audio CDs of vocal music. In addition, professional and amateur singers often sing works in languages they do not know (or do not know well), and translations are then used to enable them to understand the meaning of the words they are singing.', 'Dryden observed that ""Translation is a type of drawing after life..."" Comparison of the translator with a musician or actor goes back at least to Samuel Johnson\'s remark about Alexander Pope playing Homer on a flageolet, while Homer himself used a bassoon.']","A translator's role is not a passive, mechanical one and has been compared to that of an artist.",artist,91.9790999032557,10361.081200069748
"In Whitehead's thinking, what could be said about something that has no effect on any other person or object?","['Whitehead pointed to the limitations of language as one of the main culprits in maintaining a materialistic way of thinking, and acknowledged that it may be difficult to ever wholly move past such ideas in everyday speech. After all, each moment of each person\'s life can hardly be given a different proper name, and it is easy and convenient to think of people and objects as remaining fundamentally the same things, rather than constantly keeping in mind that each thing is a different thing from what it was a moment ago. Yet the limitations of everyday living and everyday speech should not prevent people from realizing that ""material substances"" or ""essences"" are a convenient generalized description of a continuum of particular, concrete processes.', 'It must be emphasized, however, that an entity is not merely a sum of its relations, but also a valuation of them and reaction to them. For Whitehead, creativity is the absolute principle of existence, and every entity (whether it is a human being, a tree, or an electron) has some degree of novelty in how it responds to other entities, and is not fully determined by causal or mechanistic laws. Of course, most entities do not have consciousness.', 'In fact, Whitehead describes any entity as in some sense nothing more and nothing less than the sum of its relations to other entities – its synthesis of and reaction to the world around it. A real thing is just that which forces the rest of the universe to in some way conform to it; that is to say, if theoretically a thing made strictly no difference to any other entity (i.e. it was not related to any other entity), it could not be said to really exist.', 'Perhaps foremost among what Whitehead considered faulty metaphysical assumptions was the Cartesian idea that reality is fundamentally constructed of bits of matter that exist totally independently of one another, which he rejected in favor of an event-based or ""process"" ontology in which events are primary and are fundamentally interrelated and dependent on one another. He also argued that the most basic elements of reality can all be regarded as experiential, indeed that everything is constituted by its experience. He used the term ""experience"" very broadly, so that even inanimate processes such as electron collisions are said to manifest some degree of experience.', ""Whitehead thus sees God and the world as fulfilling one another. He sees entities in the world as fluent and changing things that yearn for a permanence which only God can provide by taking them into God's self, thereafter changing God and affecting the rest of the universe throughout time. On the other hand, he sees God as permanent but as deficient in actuality and change: alone, God is merely eternally unrealized possibilities, and requires the world to actualize them.""]","If a thing theoretically made strictly no difference to any other entity and was not related to any other entity, it could not be said to really exist.","if theoretically a thing made strictly no difference to any other entity (i.e. it was not related to any other entity), it could not be said to really exist",109.18439994566143,11081.94539998658
When will the new galleries open?,"['It is planned that the new galleries will open in 2018.', 'Moreover, many private galleries are in operation, with many more opening every year, featuring rotating exhibitions and sales.', 'April 2017.', ""Unlike the palace and the castle, the purpose-built gallery is open continually and displays a changing selection of items from the collection. It occupies the site of the chapel destroyed by an air raid in World War II. The palace's state rooms have been open to the public during August and September and on selected dates throughout the year since 1993."", ""The Henry Art Gallery opened in 1927, the first public art museum in Washington. The Seattle Art Museum (SAM) opened in 1933; SAM opened a museum downtown in 1991 (expanded and reopened 2007); since 1991, the 1933 building has been SAM's Seattle Asian Art Museum (SAAM). SAM also operates the Olympic Sculpture Park (opened 2007) on the waterfront north of the downtown piers.""]",The new galleries are planned to open in 2018.,2018,80.54230001289397,9714.410800021142
"How much did rubella, measles, and mumps infections drop after vaccination?","[""Other notable new vaccines of the period include those for measles (1962, John Franklin Enders of Children's Medical Center Boston, later refined by Maurice Hilleman at Merck), Rubella (1969, Hilleman, Merck) and mumps (1967, Hilleman, Merck) The United States incidences of rubella, congenital rubella syndrome, measles, and mumps all fell by >95% in the immediate aftermath of widespread vaccination. The first 20 years of licensed measles vaccination in the U.S. prevented an estimated 52 million cases of the disease, 17,400 cases of mental retardation, and 5,200 deaths."", 'During the years 1940-1955, the rate of decline in the U.S. death rate accelerated from 2% per year to 8% per year, then returned to the historical rate of 2% per year. The dramatic decline in the immediate post-war years has been attributed to the rapid development of new treatments and vaccines for infectious disease that occurred during these years.', ""Between six to nine months after birth, a child's immune system begins to respond more strongly to glycoproteins, but there is usually no marked improvement in their response to polysaccharides until they are at least one year old. This can be the reason for distinct time frames found in vaccination schedules."", 'Since this time, more effective vaccines have been developed that have the potential to save many thousands of lives in developing nations, while reducing the overall cost of treatment, and the costs to society.', 'Hilleman would later move to Merck where he would play a key role in the development of vaccines against measles, mumps, chickenpox, rubella, hepatitis A, hepatitis B, and meningitis.']","In the immediate aftermath of widespread vaccination, the United States incidences of rubella, congenital rubella syndrome, measles, and mumps all fell by more than 95%.",>95%,105.79659999348223,13079.704199917614
When was the first overseas deployment of the Canadian Military?,"['The first overseas deployment of Canadian military forces occurred during the Second Boer War, when several units were raised to serve under British command. Similarly, when the United Kingdom entered into conflict with Germany in the First World War, Canadian troops were called to participate in European theatres. The Canadian Crown-in-Council then decided to send its forces into the Second World War, as well as the Korean War.', ""Since 1947, Canadian military units have participated in more than 200 operations worldwide, and completed 72 international operations. Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya. Canada maintained an aircraft carrier from 1957 to 1970 during the Cold War, which never saw combat but participated in patrols during the Cuban Missile Crisis."", 'At the end of the Second World War, Canada possessed the fourth-largest air force and fifth-largest naval surface fleet in the world, as well as the largest volunteer army ever fielded. Conscription for overseas service was introduced only near the end of the war, and only 2,400 conscripts actually made it into battle. Originally, Canada was thought to have had the third-largest navy in the world, but with the fall of the Soviet Union, new data based on Japanese and Soviet sources found that to be incorrect.', 'The current iteration of the Canadian Armed Forces dates from 1 February 1968, when the Royal Canadian Navy, Canadian Army, and Royal Canadian Air Force were merged into a unified structure and superseded by elemental commands. Its roots, however, lie in colonial militia groups that served alongside garrisons of the French and British armies and navies; a structure that remained in place until the early 20th century. Thereafter, a distinctly Canadian army and navy was established, followed by an air force, that, because of the constitutional arrangements at the time, remained effectively under the control of the British government until Canada gained legislative independence from the United Kingdom in 1931, in part due to the distinguished achievement and sacrifice of the Canadian Corps in the First World War.', 'Land Forces during this period also deployed in support of peacekeeping operations within United Nations sanctioned conflicts. The nature of the Canadian Forces has continued to evolve. They have been deployed in Afghanistan until 2011, under the NATO-led United Nations International Security Assistance Force (ISAF), at the request of the Government of Afghanistan.']",The first overseas deployment of Canadian military forces took place during the Second Boer War.,Second Boer War,83.17400002852082,11891.092199948616
When was this branding first used?,"[""It was also probably the first appearance of the Metro-style font, and its wallpaper had the text shhh... let's not leak our hard work. However, its detailed build number reveals that the build was created on September 22, 2010."", 'It was stolen in 1895 and never recovered, and so was replaced by an exact replica, used until 1910. The FA decided to change the design after the 1909 winners, Manchester United, made their own replica, leading the FA to realise they did not own the copyright. This new, larger design was by Messers Fattorini and Sons, and was used from 1911.', 'For example, the McClures magazine, v53, May 1921, has a full page ad with, at the bottom:', 'The monogram theme was developed into an Art Deco-style badge on which the letters A and C framed a football rather than the letter F, the whole set within a hexagonal border. This early example of a corporate logo, introduced as part of Herbert Chapman\'s rebranding of the club in the 1930s, was used not only on Cup Final shirts but as a design feature throughout Highbury Stadium, including above the main entrance and inlaid in the floors. From 1967, a white cannon was regularly worn on the shirts, until replaced by the club crest, sometimes with the addition of the nickname ""The Gunners"", in the 1990s.', 'These teams still wear those designs to this day.']","I'm sorry, I couldn't find that in the database.",1994,91.26810007728636,13134.057800052688
When did the temporary Japanese rule end in Burma?,"['A major battleground, Burma was devastated during World War II. By March 1942, within months after they entered the war, Japanese troops had advanced on Rangoon and the British administration had collapsed. A Burmese Executive Administration headed by Ba Maw was established by the Japanese in August 1942.', ""Myanmar became an independent nation in 1948, initially as a democratic nation and then, following a coup d'état in 1962, a military dictatorship."", 'In 2007 the German professor Bassam Tibi suggested that the Rohingya conflict may be driven by an Islamist political agenda to impose religious laws, while non-religious causes have also been raised, such as a lingering resentment over the violence that occurred during the Japanese occupation of Burma in World War II—during this time period the British allied themselves with the Rohingya and fought against the puppet government of Burma (composed mostly of Bamar Japanese) that helped to establish the Tatmadaw military organisation that remains in power as of March 2013.', 'In the 16th century, reunified by the Taungoo Dynasty, the country was for a brief period the largest empire in the history of Southeast Asia. The early 19th century Konbaung Dynasty ruled over an area that included modern Myanmar and briefly controlled Manipur and Assam as well. The British conquered Myanmar after three Anglo-Burmese Wars in the 19th century and the country became a British colony.', 'The Axis states which assisted Japan included the authoritarian government of Thailand in World War II, which quickly formed a temporary alliance with the Japanese in 1941, as the Japanese forces were already invading the peninsula of southern Thailand. The Phayap Army sent troops to invade and occupy northeastern Burma, which was former Thai territory that had been annexed by Britain much earlier. Also involved were the Japanese puppet states of Manchukuo and Mengjiang (consisting of most of Manchuria and parts of Inner Mongolia respectively), and the collaborationist Wang Jingwei regime (which controlled the coastal regions of China).']","I'm sorry, I couldn't find that in the database.",the end of Japanese rule in July 1945,96.84250003192574,15865.320399985649
When was an African American president elected?,"['In 2008 Barack Obama was elected as the first multiracial President of the United States; he acknowledges both sides of his family and identifies as African American.', 'Though Brazilians of at least partial African heritage make up a large percentage of the population, few blacks have been elected as politicians. The city of Salvador, Bahia, for instance, is 80% people of color, but voters have not elected a mayor of color. Journalists like to say that US cities with black majorities, such as Detroit and New Orleans, have not elected white mayors since after the civil rights movement, when the Voting Rights Act of 1965 protected the franchise for minorities, and blacks in the South regained the power to vote for the first time since the turn of the 20th century.', 'Men who had been free people of color before the war comprised 26% of those elected to state and federal office in South Carolina from 1868 to 1876.', ""In the late nineteenth century, two black Congressmen were elected from North Carolina's 2nd district, the last in 1898. George Henry White sought to promote civil rights for blacks and to challenge efforts by white Democrats to reduce black voting by new discriminatory laws. They were unsuccessful."", ""By 1960 African Americans comprised 16.45% of the state's population. It was not until after the mid-1960s and passage of the Voting Rights Act of 1965 that they were able to vote in full again, but new devices, such as at-large commission city governments, had been adopted in several jurisdictions to limit their political participation. Former Gov.""]",Barack Obama was elected as the first multiracial President of the United States in 2008.,2008,88.028599973768,11857.928100042045
Which Nigerian political party was mostly Christian?,"[""Because of the above issues, Nigeria's political parties are pan-national and secular in character (though this does not preclude the continuing preeminence of the dominant ethnicities). The major political parties at that time included the then ruling People's Democratic Party of Nigeria, which maintains 223 seats in the House and 76 in the Senate (61.9% and 69.7% respectively); the opposition formerly All Nigeria People's Party now All Progressives Congress has 96 House seats and 27 in the Senate (26.6% and 24.7%). About twenty minor opposition parties are registered."", ""Nigeria gained independence from the United Kingdom as a Commonwealth Realm on 1 October 1960. Nigeria's government was a coalition of conservative parties: the Nigerian People's Congress (NPC), a party dominated by Northerners and those of the Islamic faith, and the Igbo and Christian-dominated National Council of Nigeria and the Cameroons (NCNC) led by Nnamdi Azikiwe. Azikiwe became Nigeria's maiden Governor-General in 1960."", ""The opposition comprised the comparatively liberal Action Group (AG), which was largely dominated by the Yoruba and led by Obafemi Awolowo. The cultural and political differences between Nigeria's dominant ethnic groups – the Hausa ('Northerners'), Igbo ('Easterners') and Yoruba ('Westerners') – were sharp."", ""Nigeria is a religiously diverse society, with Islam and Christianity being the most widely professed religions. Nigerians are nearly equally divided into Christians and Muslims, with a tiny minority of adherents of Animism and other religions. According to one recent estimate, over 40% of Nigeria's population adheres to Islam (mainly Sunni, other branches are also present)."", 'Ethnocentrism, tribalism, religious persecution, and prebendalism have affected Nigerian politics both prior and subsequent to independence in 1960. Kin-selective altruism has made its way into Nigerian politics, resulting in tribalist efforts to concentrate Federal power to a particular region of their interests. Nationalism has also led to active secessionist movements such as MASSOB, Nationalist movements such as Oodua Peoples Congress, Movement for the Emancipation of the Niger Delta and a civil war.']",The National Council of Nigeria and the Cameroons (NCNC) was the party dominated by Christians and the Igbo.,National Council of Nigeria and the Cameroons,95.62790009658784,15126.331799896434
Why would France want to invade Hanover?,"[""The Hanoverian king George II of Great Britain was passionately devoted to his family's continental holdings, but his commitments in Germany were counterbalanced by the demands of the British colonies overseas. If war against France for colonial expansion was to be resumed, then Hanover had to be secured against Franco-Prussian attack. France was very much interested in colonial expansion and was willing to exploit the vulnerability of Hanover in war against Great Britain, but it had no desire to divert forces to central Europe for Prussia's interest."", 'Britain had been surprised by the sudden Prussian offensive but now began shipping supplies and ₤670,000 (equivalent to ₤89.9 million in 2015) to its new ally. A combined force of allied German states was organised by the British to protect Hanover from French invasion, under the command of the Duke of Cumberland. The British attempted to persuade the Dutch Republic to join the alliance, but the request was rejected, as the Dutch wished to remain fully neutral.', 'After Napoleon imposed the Convention of Artlenburg (Convention of the Elbe) on July 5, 1803, about 30,000 French soldiers occupied Hanover. The Convention also required disbanding the army of Hanover. However, George III did not recognize the Convention of the Elbe.', ""Realizing that war was imminent, Prussia preemptively struck Saxony and quickly overran it. The result caused uproar across Europe. Because of Prussia's alliance with Britain, Austria formed an alliance with France, seeing an opportunity to recapture Silesia, which had been lost in a previous war."", ""Realizing that war was imminent, Prussia preemptively struck Saxony and quickly overran it. The result caused uproar across Europe. Because of Prussia's alliance with Britain, Austria formed an alliance with France, seeing an opportunity to recapture Silesia, which had been lost in a previous war.""]",France was interested in colonial expansion and was willing to exploit the vulnerability of Hanover during a war against Great Britain.,France was very much interested in colonial expansion and was willing to exploit the vulnerability of Hanover in war against Great Britain,74.85150010325015,18945.846400107257
Who was sued for patent infringement on MP3 technology?,"['In February 2007, Texas MP3 Technologies sued Apple, Samsung Electronics and Sandisk in eastern Texas federal court, claiming infringement of a portable MP3 player patent that Texas MP3 said it had been assigned. Apple, Samsung, and Sandisk all settled the claims against them in January 2009.', 'In the past, many organizations have claimed ownership of patents related to MP3 decoding or encoding. These claims led to a number of legal threats and actions from a variety of sources. As a result, uncertainty about which patents must be licensed in order to create MP3 products without committing patent infringement in countries that allow software patents was a common feature of the early stages of adoption of the technology.', 'In 2005, Apple faced two lawsuits claiming patent infringement by the iPod line and its associated technologies: Advanced Audio Devices claimed the iPod line breached its patent on a ""music jukebox"", while a Hong Kong-based IP portfolio company called Pat-rights filed a suit claiming that Apple\'s FairPlay technology breached a patent issued to inventor Ho Keung Tse. The latter case also includes the online music stores of Sony, RealNetworks, Napster, and Musicmatch as defendants.', 'Technicolor (formerly called Thomson Consumer Electronics) claims to control MP3 licensing of the Layer 3 patents in many countries, including the United States, Japan, Canada and EU countries. Technicolor has been actively enforcing these patents.', 'previously sued Thomson for patent infringement on MP3 technology, but those disputes were resolved in November 2005 with Sisvel granting Thomson a license to their patents. Motorola followed soon after, and signed with Sisvel to license MP3-related patents in December 2005. Except for three patents, the US patents administered by Sisvel had all expired in 2015, however (the exceptions are: U.S.']","Apple, Samsung Electronics, and Sandisk were sued by Texas MP3 Technologies for patent infringement on a portable MP3 player patent.",Thomson,77.93130003847182,13057.463499950245
What group were Jews being persecuted by in Europe?,"['Throughout history, many rulers, empires and nations have oppressed their Jewish populations or sought to eliminate them entirely. Methods employed ranged from expulsion to outright genocide; within nations, often the threat of these extreme methods was sufficient to silence dissent. The history of antisemitism includes the First Crusade which resulted in the massacre of Jews; the Spanish Inquisition (led by Tomás de Torquemada) and the Portuguese Inquisition, with their persecution and autos-da-fé against the New Christians and Marrano Jews; the Bohdan Chmielnicki Cossack massacres in Ukraine; the Pogroms backed by the Russian Tsars; as well as expulsions from Spain, Portugal, England, France, Germany, and other countries in which the Jews had settled.', 'Jews also spread across Europe during the period. Communities were established in Germany and England in the 11th and 12th centuries, but Spanish Jews, long settled in Spain under the Muslims, came under Christian rule and increasing pressure to convert to Christianity. Most Jews were confined to the cities, as they were not allowed to own land or be peasants.[U] Besides the Jews, there were other non-Christians on the edges of Europe—pagan Slavs in Eastern Europe and Muslims in Southern Europe.', 'Of the estimated 8.8 million Jews living in Europe at the beginning of World War II, the majority of whom were Ashkenazi, about 6 million – more than two-thirds – were systematically murdered in the Holocaust. These included 3 million of 3.3 million Polish Jews (91%); 900,000 of 1.5 million in Ukraine (60%); and 50–90% of the Jews of other Slavic nations, Germany, Hungary, and the Baltic states, and over 25% of the Jews in France. Sephardi communities suffered similar depletions in a few countries, including Greece, the Netherlands and the former Yugoslavia.', 'Those who remained were later deported and killed in the Holocaust.', 'The answer to why there was so little assimilation of Jews in central and eastern Europe for so long would seem to lie in part in the probability that the alien surroundings in central and eastern Europe were not conducive, though contempt did not prevent some assimilation. Furthermore, Jews lived almost exclusively in shtetls, maintained a strong system of education for males, heeded rabbinic leadership, and scorned the life-style of their neighbors; and all of these tendencies increased with every outbreak of antisemitism.']","Based on the text, Jews in Europe were persecuted by various rulers, empires, and nations, including the Russian Tsars and those involved in the Spanish and Portuguese Inquisitions.",their Christian counterparts,68.41099995654076,12760.777199990116
What is the marketed name given in the meat industry when you involve a european or indian domestic cattle mixed with an American bison?,"['The American bison is a large bovid which inhabited much of western North America prior to the 1800s, living on the prairies in large herds. However, the vast herds of bison attracted market hunters, who killed dozens of bison for their hides only, leaving the rest to rot. Thousands of these hunters quickly eliminated the bison herds, bringing the population from several million in the early 1800s to a few hundred by the 1880s.', 'Galician Blond and Holstein cattle coexist on meadows and farms.', 'In some cultures, however, dogs are also a source of meat.', 'The resulting bird, called a capon, has more tender and flavorful meat, as well.', 'Other well known examples are the lion/tiger hybrid, the liger, which is by far the largest big cat and sometimes used in circuses; and cattle hybrids such as between European and Indian domestic cattle or between domestic cattle and American bison, which are used in the meat industry and marketed as Beefalo. There is some speculation that the donkey itself may be the result of an ancient hybridisation between two wild ass species or sub-species. Hybrid animals are normally infertile partly because their parents usually have slightly different numbers of chromosomes, resulting in unpaired chromosomes in their cells, which prevents division of sex cells and the gonads from operating correctly, particularly in males.']",Hybrids between domestic cattle and American bison are used in the meat industry and marketed as Beefalo.,Beefalo,101.53449990320951,11286.396500072442
What is Spielberg's most common theme?,"[""In a career spanning more than four decades, Spielberg's films have covered many themes and genres. Spielberg's early science-fiction and adventure films were seen as archetypes of modern Hollywood blockbuster filmmaking. In later years, his films began addressing humanistic issues such as the Holocaust (in Schindler's List), the transatlantic slave trade (in Amistad), war (in Empire of the Sun, Saving Private Ryan, War Horse and Bridge of Spies) and terrorism (in Munich)."", ""Spielberg's films often deal with several recurring themes. Most of his films deal with ordinary characters searching for or coming in contact with extraordinary beings or finding themselves in extraordinary circumstances. In an AFI interview in August 2000 Spielberg commented on his interest in the possibility of extra terrestrial life and how it has influenced some of his films."", ""According to Warren Buckland, these themes are portrayed through the use of low height camera tracking shots, which have become one of Spielberg's directing trademarks. In the cases when his films include children (E.T. the Extra-Terrestrial, Empire of the Sun, Jurassic Park, etc.), this type of shot is more apparent, but it is also used in films like Munich, Saving Private Ryan, The Terminal, Minority Report, and Amistad."", ""If one views each of his films, one will see this shot utilized by the director, notably the water scenes in Jaws are filmed from the low-angle perspective of someone swimming. Another child oriented theme in Spielberg's films is that of loss of innocence and coming-of-age. In Empire of the Sun, Jim, a well-groomed and spoiled English youth, loses his innocence as he suffers through World War II China."", ""A famous example of Spielberg working with the same professionals is his long-time collaboration with John Williams and the use of his musical scores in all of his films since The Sugarland Express (except Bridge of Spies, The Color Purple and Twilight Zone: The Movie). One of Spielberg's trademarks is his use of music by Williams to add to the visual impact of his scenes and to try and create a lasting picture and sound of the film in the memories of the film audience. These visual scenes often uses images of the sun (e.g.""]","Most of Spielberg's films deal with ordinary characters who are searching for or coming in contact with extraordinary beings, or who find themselves in extraordinary circumstances.",tension in parent-child relationships,86.59920003265142,14061.876300023869
When did the university of Bath gain royal charter ,"['The University of Bath and Bath Spa University are higher education establishments in the north-east of the county. The University of Bath gained its Royal Charter in 1966, although its origins go back to the Bristol Trade School (founded 1856) and Bath School of Pharmacy (founded 1907). It has a purpose-built campus at Claverton on the outskirts of Bath, and has 15,000 students.', 'Bath Spa University, which is based at Newton St Loe, achieved university status in 2005, and has origins including the Bath Academy of Art (founded 1898), Bath Teacher Training College, and the Bath College of Higher Education. It has several campuses and 5,500 students.', ""In 1907, the newly established Board of Education found that greater capacity for higher technical education was needed and a proposal to merge the City and Guilds College, the Royal School of Mines and the Royal College of Science was approved and passed, creating The Imperial College of Science and Technology as a constituent college of the University of London. Imperial's Royal Charter, granted by Edward VII, was officially signed on 8 July 1907. The main campus of Imperial College was constructed beside the buildings of the Imperial Institute in South Kensington."", 'The Royal College of Chemistry was established by private subscription in 1845 as there was a growing awareness that practical aspects of the experimental sciences were not well taught and that in the United Kingdom the teaching of chemistry in particular had fallen behind that in Germany. As a result of a movement earlier in the decade, many politicians donated funds to establish the college, including Benjamin Disraeli, William Gladstone and Robert Peel. It was also supported by Prince Albert, who persuaded August Wilhelm von Hofmann to be the first professor.', ""In 1907, Imperial College London was formed by Royal Charter, and soon joined the University of London, with a focus on science and technology. The college has expanded its coursework to medicine through mergers with St Mary's Hospital. In 2004, Queen Elizabeth II opened the Imperial College Business School.""]",The University of Bath gained its Royal Charter in 1966.,"The University of Bath gained its Royal Charter in 1966, although its origins go back to the Bristol Trade School",85.6531000463292,12259.664300014265
When was the winner announced?,"['The finalists were Cook and Archuleta. David Cook was announced the winner on May 21, 2008, the first rocker to win the show. Both Cook and Archuleta had some success as recording artists with both selling over a million albums in the U.S.', 'Winners chosen by viewers through telephone, Internet, and SMS text voting were Kelly Clarkson, Ruben Studdard, Fantasia Barrino, Carrie Underwood, Taylor Hicks, Jordin Sparks, David Cook, Kris Allen, Lee DeWyze, Scotty McCreery, Phillip Phillips, Candice Glover, Caleb Johnson, and Nick Fradiani.', 'Ruben Studdard emerged as the winner, beating Clay Aiken by a small margin. Out of a total of 24 million votes, Studdard finished just 134,000 votes ahead of Aiken. This slim margin of victory was controversial due to the large number of calls that failed to get through.', 'This season also saw the launch of the American Idol Songwriter contest which allows fans to vote for the ""coronation song"". Thousands of recordings of original songs were submitted by songwriters, and 20 entries selected for the public vote. The winning song, ""This Is My Now"", was performed by both finalists during the finale and released by Sparks on May 24, 2007.', 'In the May 23 season finale, Jordin Sparks was declared the winner with the runner-up being Blake Lewis. Sparks has had some success as a recording artist post-Idol.']","David Cook was announced as the winner on May 21, 2008.","May 21, 2008",88.2759999949485,16003.62800003495
When did the company release a trailer of the horseback riding aspect?,"[""In four months, Aonuma's team managed to present realistic horseback riding,[l] which Nintendo later revealed to the public with a trailer at Electronic Entertainment Expo 2004. The game was scheduled to be released the next year, and was no longer a follow-up to The Wind Waker; a true sequel to it was released for the Nintendo DS in 2007, in the form of Phantom Hourglass. Miyamoto explained in interviews that the graphical style was chosen to satisfy demand, and that it better fit the theme of an older incarnation of Link."", 'April 2017.', 'in 2005.', 'Spielberg followed with War Horse, shot in England in the summer of 2010. It was released just four days after The Adventures of Tintin, on December 25, 2011. The film, based on the novel of the same name written by Michael Morpurgo and published in 1982, follows the long friendship between a British boy and his horse Joey before and during World War I – the novel was also adapted into a hit play in London which is still running there, as well as on Broadway.', 'In early 2009, Spielberg shot the first film in a planned trilogy of motion capture films based on The Adventures of Tintin, written by Belgian artist Hergé, with Peter Jackson. The Adventures of Tintin: The Secret of the Unicorn, was not released until October 2011, due to the complexity of the computer animation involved. The world premiere took place on October 22, 2011 in Brussels, Belgium.']",Nintendo revealed the trailer for the realistic horseback riding at the Electronic Entertainment Expo 2004.,2004,79.96619993355125,6577.83930003643
The treaty of Paris return how many esablishment captured by the British?,"['By the Treaty of Paris (1763), France regained the five establishments captured by the British during the war (Pondichéry, Mahe, Karikal, Yanam and Chandernagar) but was prevented from erecting fortifications and keeping troops in Bengal (art. XI). Elsewhere in India, the French were to remain a military threat, particularly during the War of American Independence, and up to the capture of Pondichéry in 1793 at the outset of the French Revolutionary Wars without any military presence.', ""The Anglo-French hostilities were ended in 1763 by the Treaty of Paris, which involved a complex series of land exchanges, the most important being France's cession to Spain of Louisiana, and to Great Britain the rest of New France except for the islands of St. Pierre and Miquelon. Faced with the choice of retrieving either New France or its Caribbean island colonies of Guadeloupe and Martinique, France chose the latter to retain these lucrative sources of sugar, writing off New France as an unproductive, costly territory."", 'France was finally defeated by a coalition of European armies in 1815. Britain was again the beneficiary of peace treaties: France ceded the Ionian Islands, Malta (which it had occupied in 1797 and 1798 respectively), Mauritius, St Lucia, and Tobago; Spain ceded Trinidad; the Netherlands Guyana, and the Cape Colony. Britain returned Guadeloupe, Martinique, French Guiana, and Réunion to France, and Java and Suriname to the Netherlands, while gaining control of Ceylon (1795–1815).', 'In the Treaty of Paris after the Revolution, the British had ceded the lands between the Appalachian Mountains and the Mississippi River to the United States, without consulting the Shawnee, Cherokee, Choctaw and other smaller tribes who lived there. Because many of the tribes had fought as allies of the British, the United States compelled tribal leaders to sign away lands in postwar treaties, and began dividing these lands for settlement. This provoked a war in the Northwest Territory in which the U.S.', ""In India, the British retained the Northern Circars, but returned all the French trading ports. The treaty, however, required that the fortifications of these settlements be destroyed and never rebuilt, while only minimal garrisons could be maintained there, thus rendering them worthless as military bases. Combined with the loss of France's ally in Bengal and the defection of Hyderabad to the British as a result of the war, this effectively brought French power in India to an end, making way for British hegemony and eventual control of the subcontinent.""]","Under the Treaty of Paris (1763), France regained the five establishments that had been captured by the British.",five,85.90930001810193,6548.277499969117
