question,contexts,answer,ground_truth,retrieval_ms,generation_ms
What women did Dominic convert for his convent?,"['Dominic became the spiritual father to several Albigensian women he had reconciled to the faith, and in 1206 he established them in a convent in Prouille. This convent would become the foundation of the Dominican nuns, thus making the Dominican nuns older than the Dominican friars. Prior Diego sanctioned the building of a monastery for girls whose parents had sent them to the care of the Albigensians because their families were too poor to fulfill their basic needs.', ""As an adolescent, he had a particular love of theology and the Scriptures became the foundation of his spirituality. During his studies in Palencia, Spain, he experienced a dreadful famine, prompting Dominic to sell all of his beloved books and other equipment to help his neighbors. After he completed his studies, Bishop Martin Bazan and Prior Diego d'Achebes appointed Dominic to the cathedral chapter and he became a regular canon under the Rule of St. Augustine and the Constitutions for the cathedral church of Osma."", ""Dominic's education at Palencia gave him the knowledge he needed to overcome the Manicheans. With charity, the other concept that most defines the work and spirituality of the order, study became the method most used by the Dominicans in working to defend the Church against the perils that hounded it, and also of enlarging its authority over larger areas of the known world. In Dominic's thinking, it was impossible for men to preach what they did not or could not understand."", ""The monastery was at Prouille would later become Dominic's headquarters for his missionary effort there. After two years on the mission field, Prior Diego died while traveling back to Spain. When his preaching companions heard of his death, all save Dominic and a very small number of others returned to their homes."", 'When the brethren left Prouille, then, to begin their apostolic work, Dominic sent Matthew of Paris to establish a school near the University of Paris. This was the first of many Dominican schools established by the brethren, some near large universities throughout Europe.']",,Albigensian,58.34129999857396,361.82620003819466
What group are older than the Dominican Friars?,"['Founded in 1805 by Edward Fenwick, afterwards first Bishop of Cincinnati, Ohio (1821–1832), this province has developed slowly, but now ranks among the most flourishing and active provinces of the order. In 1910 it numbered seventeen convents or secondary houses. In 1905, it established a large house of studies at Washington, D.C., called the Dominican House of Studies.', 'Dominic became the spiritual father to several Albigensian women he had reconciled to the faith, and in 1206 he established them in a convent in Prouille. This convent would become the foundation of the Dominican nuns, thus making the Dominican nuns older than the Dominican friars. Prior Diego sanctioned the building of a monastery for girls whose parents had sent them to the care of the Albigensians because their families were too poor to fulfill their basic needs.', 'The first Dominican site in England was at Oxford, in the parishes of St. Edward and St. Adelaide. The friars built an oratory to the Blessed Virgin Mary and by 1265, the brethren, in keeping with their devotion to study, began erecting a school. Actually, the Dominican brothers likely began a school immediately after their arrival, as priories were legally schools.', 'When the brethren left Prouille, then, to begin their apostolic work, Dominic sent Matthew of Paris to establish a school near the University of Paris. This was the first of many Dominican schools established by the brethren, some near large universities throughout Europe.', ""Dominic's education at Palencia gave him the knowledge he needed to overcome the Manicheans. With charity, the other concept that most defines the work and spirituality of the order, study became the method most used by the Dominicans in working to defend the Church against the perils that hounded it, and also of enlarging its authority over larger areas of the known world. In Dominic's thinking, it was impossible for men to preach what they did not or could not understand.""]",,Dominican nuns,56.4503000350669,356.97219998110086
Why did families send their girls to Diego's monastery? ,"[""The monastery was at Prouille would later become Dominic's headquarters for his missionary effort there. After two years on the mission field, Prior Diego died while traveling back to Spain. When his preaching companions heard of his death, all save Dominic and a very small number of others returned to their homes."", 'After discovering that the couple were not married, the deeply traditional Catholic people of Majorca became inhospitable, making accommodation difficult to find. This compelled the group to take lodgings in a former Carthusian monastery in Valldemossa, which gave little shelter from the cold winter weather.', 'Dominic became the spiritual father to several Albigensian women he had reconciled to the faith, and in 1206 he established them in a convent in Prouille. This convent would become the foundation of the Dominican nuns, thus making the Dominican nuns older than the Dominican friars. Prior Diego sanctioned the building of a monastery for girls whose parents had sent them to the care of the Albigensians because their families were too poor to fulfill their basic needs.', 'Besides their own festival of Vestalia, they participated directly in the rites of Parilia, Parentalia and Fordicidia. Indirectly, they played a role in every official sacrifice; among their duties was the preparation of the mola salsa, the salted flour that was sprinkled on every sacrificial victim as part of its immolation.', 'In Anglo-Saxon society the lack of many child rulers meant a lesser role for women as queen mothers, but this was compensated for by the increased role played by abbesses of monasteries. Only in Italy does it appear that women were always considered under the protection and control of a male relative.']",,too poor,77.60750001762062,353.97730011027306
How long after his mission did Prior Diego die?,"[""The monastery was at Prouille would later become Dominic's headquarters for his missionary effort there. After two years on the mission field, Prior Diego died while traveling back to Spain. When his preaching companions heard of his death, all save Dominic and a very small number of others returned to their homes."", ""On 27 November 1970 he was the target of an assassination attempt at Manila International Airport in the Philippines. He was only lightly stabbed by the would-be assassin Benjamín Mendoza y Amor Flores, who was subdued by the pope's personal bodyguard and trip organizer, Msgr. Paul Marcinkus."", 'In August 1859, Zuloaga and his forces were defeated by the liberal Orozco and his forces; Orozco soon after deposed the state governor, but had to flee to Durango two months later. In the late 1860s the conservative General Cajen briefly entered the state after his campaign through the state of Jalisco and helped establish conservative politicians and ran out the liberal leaders Jesús González Ortega and José María Patoni. Cajen took possession of the state capital and established himself as governor; he brooked no delay in uniting a large force to combat the liberal forces which he defeated in La Batalla del Gallo.', 'After the televised message of King Juan Carlos I, those in the military who had not yet aligned themselves decided to remain loyal to the government, and the coup failed. Despite this lack of support, Milans del Bosch only surrendered at 5 a.m. on the next day, 24 February.', ""The city remained in the hands of Christian troops until 1102, when the Almoravids retook the city and restored the Muslim religion. Although the self-styled 'Emperor of All Spain', Alfonso VI of León and Castile, drove them from the city, he was not strong enough to hold it. The Christians set it afire before abandoning it, and the Almoravid Masdali took possession on 5 May 1109.""]",,two years,58.63099999260157,350.3798999590799
Name the six largest European ethnic groups in the city?,"['Irish, Italians, Polish, Germans, English, and Greeks are the largest ethnic European groups in the city. Philadelphia has the second-largest Irish and Italian populations in the United States, after New York City. South Philadelphia remains one of the largest Italian neighborhoods in the country and is home to the Italian Market.', 'Throughout its history, the city has been a major port of entry for immigrants into the United States; more than 12 million European immigrants were received at Ellis Island between 1892 and 1924. The term ""melting pot"" was first coined to describe densely populated immigrant neighborhoods on the Lower East Side. By 1900, Germans constituted the largest immigrant group, followed by the Irish, Jews, and Italians.', ""Modern Estonia is a fairly ethnically heterogeneous country, but this heterogeneity is not a feature of much of the country as the non-Estonian population is concentrated in two of Estonia's counties. Thirteen of Estonia's 15 counties are over 80% ethnic Estonian, the most homogeneous being Hiiumaa, where Estonians account for 98.4% of the population. In the counties of Harju (including the capital city, Tallinn) and Ida-Viru, however, ethnic Estonians make up 60% and 20% of the population, respectively."", 'Northeast Philadelphia, although known for its Irish and Irish-American population, is also home to a large Jewish and Russian population. Mount Airy in Northwest Philadelphia also contains a large Jewish community, while nearby Chestnut Hill is historically known as an Anglo-Saxon Protestant stronghold.', ""The Pennsport neighborhood and Gray's Ferry section of South Philadelphia, home to many Mummer clubs, are well known as Irish neighborhoods. The Kensington section, Port Richmond, and Fishtown have historically been heavily Irish and Polish. Port Richmond is well known in particular as the center of the Polish immigrant and Polish-American community in Philadelphia, and it remains a common destination for Polish immigrants.""]",,"Irish, Italians, Polish, Germans, English, and Greeks",68.83220002055168,357.6875999569893
Which city has the largest Irish and Italian populations?,"['Irish, Italians, Polish, Germans, English, and Greeks are the largest ethnic European groups in the city. Philadelphia has the second-largest Irish and Italian populations in the United States, after New York City. South Philadelphia remains one of the largest Italian neighborhoods in the country and is home to the Italian Market.', 'Northeast Philadelphia, although known for its Irish and Irish-American population, is also home to a large Jewish and Russian population. Mount Airy in Northwest Philadelphia also contains a large Jewish community, while nearby Chestnut Hill is historically known as an Anglo-Saxon Protestant stronghold.', ""The Pennsport neighborhood and Gray's Ferry section of South Philadelphia, home to many Mummer clubs, are well known as Irish neighborhoods. The Kensington section, Port Richmond, and Fishtown have historically been heavily Irish and Polish. Port Richmond is well known in particular as the center of the Polish immigrant and Polish-American community in Philadelphia, and it remains a common destination for Polish immigrants."", ""The Great Irish Famine brought a large influx of Irish immigrants. Over 200,000 were living in New York by 1860, upwards of a quarter of the city's population. There was also extensive immigration from the German provinces, where revolutions had disrupted societies, and Germans comprised another 25% of New York's population by 1860."", ""Modern Estonia is a fairly ethnically heterogeneous country, but this heterogeneity is not a feature of much of the country as the non-Estonian population is concentrated in two of Estonia's counties. Thirteen of Estonia's 15 counties are over 80% ethnic Estonian, the most homogeneous being Hiiumaa, where Estonians account for 98.4% of the population. In the counties of Harju (including the capital city, Tallinn) and Ida-Viru, however, ethnic Estonians make up 60% and 20% of the population, respectively.""]",,New York City,58.34910005796701,338.80789997056127
What area of the city has a large Italian neighborhood?,"['Irish, Italians, Polish, Germans, English, and Greeks are the largest ethnic European groups in the city. Philadelphia has the second-largest Irish and Italian populations in the United States, after New York City. South Philadelphia remains one of the largest Italian neighborhoods in the country and is home to the Italian Market.', ""The Pennsport neighborhood and Gray's Ferry section of South Philadelphia, home to many Mummer clubs, are well known as Irish neighborhoods. The Kensington section, Port Richmond, and Fishtown have historically been heavily Irish and Polish. Port Richmond is well known in particular as the center of the Polish immigrant and Polish-American community in Philadelphia, and it remains a common destination for Polish immigrants."", 'Northeast Philadelphia, although known for its Irish and Irish-American population, is also home to a large Jewish and Russian population. Mount Airy in Northwest Philadelphia also contains a large Jewish community, while nearby Chestnut Hill is historically known as an Anglo-Saxon Protestant stronghold.', 'Boston is sometimes called a ""city of neighborhoods"" because of the profusion of diverse subsections; the city government\'s Office of Neighborhood Services has officially designated 23 neighborhoods.', 'The so-called ""Sack of Palermo"" is one of the major visible faces of the problem. The term is used to indicate the speculative building practices that have filled the city with poor buildings. The reduced importance of agriculture in the Sicilian economy has led to a massive migration to the cities, especially Palermo, which swelled in size, leading to rapid expansion towards the north.']",,South Philadelphia,61.71109993010759,351.665599970147
Which three areas are high in Irish and Polish?,"['Irish, Italians, Polish, Germans, English, and Greeks are the largest ethnic European groups in the city. Philadelphia has the second-largest Irish and Italian populations in the United States, after New York City. South Philadelphia remains one of the largest Italian neighborhoods in the country and is home to the Italian Market.', ""The Pennsport neighborhood and Gray's Ferry section of South Philadelphia, home to many Mummer clubs, are well known as Irish neighborhoods. The Kensington section, Port Richmond, and Fishtown have historically been heavily Irish and Polish. Port Richmond is well known in particular as the center of the Polish immigrant and Polish-American community in Philadelphia, and it remains a common destination for Polish immigrants."", 'Northeast Philadelphia, although known for its Irish and Irish-American population, is also home to a large Jewish and Russian population. Mount Airy in Northwest Philadelphia also contains a large Jewish community, while nearby Chestnut Hill is historically known as an Anglo-Saxon Protestant stronghold.', 'Beer is composed mostly of water. Regions have water with different mineral components; as a result, different regions were originally better suited to making certain types of beer, thus giving them a regional character. For example, Dublin has hard water well-suited to making stout, such as Guinness; while the Plzeň Region has soft water well-suited to making Pilsner (pale lager), such as Pilsner Urquell.', ""Modern Estonia is a fairly ethnically heterogeneous country, but this heterogeneity is not a feature of much of the country as the non-Estonian population is concentrated in two of Estonia's counties. Thirteen of Estonia's 15 counties are over 80% ethnic Estonian, the most homogeneous being Hiiumaa, where Estonians account for 98.4% of the population. In the counties of Harju (including the capital city, Tallinn) and Ida-Viru, however, ethnic Estonians make up 60% and 20% of the population, respectively.""]",,"Kensington section, Port Richmond, and Fishtown",49.14020001888275,375.7319999858737
Which part of the city has a large Jewish area?,"[""Christianity (59%), particularly Catholicism (33%), was the most prevalently practiced religion in New York as of 2014, followed by Judaism, with approximately 1.1 million Jews in New York City, over half living in Brooklyn. Islam ranks third in New York City, with official estimates ranging between 600,000 and 1,000,000 observers and including 10% of the city's public schoolchildren, followed by Hinduism, Buddhism, and a variety of other religions, as well as atheism. In 2014, 24% self-identified with no organized religious affiliation."", 'Northeast Philadelphia, although known for its Irish and Irish-American population, is also home to a large Jewish and Russian population. Mount Airy in Northwest Philadelphia also contains a large Jewish community, while nearby Chestnut Hill is historically known as an Anglo-Saxon Protestant stronghold.', ""15% of the population follows traditional religions; other non-Christian religions practised in the country include Islam (1%), the Bahá'í Faith (0.5%), and Hinduism (0.2%). There are 14 Jewish families."", ""A 5th-century building in Huldah may be a Samaritan synagogue. Its mosaic floor contains typical Jewish symbols (menorah, lulav, etrog) but the inscriptions are Greek. Another Samaritan synagogue with a mosaic floor was located in Bet She'an (excavated in 1960)."", 'According to a 2014 study by the Pew Research Center, 57% of the population of the city identified themselves as Christians, with 25% professing attendance at a variety of churches that could be considered Protestant, and 29% professing Roman Catholic beliefs. while 33% claim no religious affiliation. The same study says that other religions (including Judaism, Buddhism, Islam, and Hinduism) collectively make up about 10% of the population.']",,Mount Airy,59.343600063584745,352.7065000962466
What is Germany's constitution called?,"['Final interpretation of and amendments to the German Constitution, the Grundgesetz, is the task of the Bundesverfassungsgericht (Federal Constitutional Court), which is the de facto highest German court, as it can declare both federal and state legislation ineffective, and has the power to overrule decisions of all other federal courts, despite not being a regular court of appeals on itself in the German court system. It is also the only court possessing the power and authority to outlaw political parties, if it is deemed that these parties have repeatedly violated articles of the Constitution.', 'However, this term is not used officially, neither by the constitution of 1919 nor by the Basic Law (Constitution) of 1949. Three Länder call themselves Freistaaten (Free States, which is the old-fashioned German expression for Republic), Bavaria (since 1919), Saxony (originally since 1919 and again since 1990), and Thuringia (since 1994). There is little continuity between the current states and their predecessors of the Weimar Republic with the exception of the three free states, and the two city-states of Hamburg and Bremen.', 'Later, the constitution was amended to state that the citizens of the 16 states had successfully achieved the unity of Germany in free self-determination and that the Basic Law thus applied to the entire German people. Article 23, which had allowed ""any other parts of Germany"" to join, was rephrased. It had been used in 1957 to reintegrate the Saar Protectorate as the Saarland into the Federal Republic, and this was used as a model for German reunification in 1990.', 'The use of the term Länder (Lands) dates back to the Weimar Constitution of 1919. Before this time, the constituent states of the German Empire were called Staaten (States). Today, it is very common to use the term Bundesland (Federal Land).', 'The amended article now defines the participation of the Federal Council and the 16 German states in matters concerning the European Union.']",,the Grundgesetz,50.98689999431372,353.4561999840662
What German high court has the responsibility for interpreting this document?,"['Final interpretation of and amendments to the German Constitution, the Grundgesetz, is the task of the Bundesverfassungsgericht (Federal Constitutional Court), which is the de facto highest German court, as it can declare both federal and state legislation ineffective, and has the power to overrule decisions of all other federal courts, despite not being a regular court of appeals on itself in the German court system. It is also the only court possessing the power and authority to outlaw political parties, if it is deemed that these parties have repeatedly violated articles of the Constitution.', 'The amended article now defines the participation of the Federal Council and the 16 German states in matters concerning the European Union.', 'Later, the constitution was amended to state that the citizens of the 16 states had successfully achieved the unity of Germany in free self-determination and that the Basic Law thus applied to the entire German people. Article 23, which had allowed ""any other parts of Germany"" to join, was rephrased. It had been used in 1957 to reintegrate the Saar Protectorate as the Saarland into the Federal Republic, and this was used as a model for German reunification in 1990.', 'Courts exercising the judicial power are called ""constitutional courts.""', ""France's highest courts are located in Paris. The Court of Cassation, the highest court in the judicial order, which reviews criminal and civil cases, is located in the Palais de Justice on the Île de la Cité, while the Conseil d'État, which provides legal advice to the executive and acts as the highest court in the administrative order, judging litigation against public bodies, is located in the Palais-Royal in the 1st arrondissement. The Constitutional Council, an advisory body with ultimate authority on the constitutionality of laws and government decrees, also meets in the Montpensier wing of the Palais Royal.""]",,Bundesverfassungsgericht,56.41540000215173,352.6338000083342
The english translation of this court and its duties is what?,"['Courts exercising the judicial power are called ""constitutional courts.""', ""France's highest courts are located in Paris. The Court of Cassation, the highest court in the judicial order, which reviews criminal and civil cases, is located in the Palais de Justice on the Île de la Cité, while the Conseil d'État, which provides legal advice to the executive and acts as the highest court in the administrative order, judging litigation against public bodies, is located in the Palais-Royal in the 1st arrondissement. The Constitutional Council, an advisory body with ultimate authority on the constitutionality of laws and government decrees, also meets in the Montpensier wing of the Palais Royal."", 'Final interpretation of and amendments to the German Constitution, the Grundgesetz, is the task of the Bundesverfassungsgericht (Federal Constitutional Court), which is the de facto highest German court, as it can declare both federal and state legislation ineffective, and has the power to overrule decisions of all other federal courts, despite not being a regular court of appeals on itself in the German court system. It is also the only court possessing the power and authority to outlaw political parties, if it is deemed that these parties have repeatedly violated articles of the Constitution.', ""Judicial power—the power to decide cases and controversies—is vested in the Supreme Court and inferior courts established by Congress. The judges must be appointed by the president with the advice and consent of the Senate, hold office during good behavior and receive compensations that may not be diminished during their continuance in office. If a court's judges do not have such attributes, the court may not exercise the judicial power of the United States."", 'Normally, state supreme courts are the final interpreters of state constitutions and state law, unless their interpretation itself presents a federal issue, in which case a decision may be appealed to the U.S. Supreme Court by way of a petition for writ of certiorari. State laws have dramatically diverged in the centuries since independence, to the extent that the United States cannot be regarded as one legal system as to the majority of types of law traditionally under state control, but must be regarded as 50 separate systems of tort law, family law, property law, contract law, criminal law, and so on.']",,Federal Constitutional Court,59.77870000060648,337.3002000153065
What unique electoral power does this German high court possess?,"['Final interpretation of and amendments to the German Constitution, the Grundgesetz, is the task of the Bundesverfassungsgericht (Federal Constitutional Court), which is the de facto highest German court, as it can declare both federal and state legislation ineffective, and has the power to overrule decisions of all other federal courts, despite not being a regular court of appeals on itself in the German court system. It is also the only court possessing the power and authority to outlaw political parties, if it is deemed that these parties have repeatedly violated articles of the Constitution.', 'Courts exercising the judicial power are called ""constitutional courts.""', ""Judicial power—the power to decide cases and controversies—is vested in the Supreme Court and inferior courts established by Congress. The judges must be appointed by the president with the advice and consent of the Senate, hold office during good behavior and receive compensations that may not be diminished during their continuance in office. If a court's judges do not have such attributes, the court may not exercise the judicial power of the United States."", 'The amended article now defines the participation of the Federal Council and the 16 German states in matters concerning the European Union.', 'According to the Constitution of Estonia (Estonian: Põhiseadus) the supreme power of the state is vested in the people. The people exercise their supreme power of the state on the elections of the Riigikogu through citizens who have the right to vote. The supreme judicial power is vested in the Supreme Court or Riigikohus, with nineteen justices.']",,the power and authority to outlaw political parties,59.84010000247508,330.5336000630632
Under what circumstances may the court enact this responsibility?,"['Courts exercising the judicial power are called ""constitutional courts.""', ""Judicial power—the power to decide cases and controversies—is vested in the Supreme Court and inferior courts established by Congress. The judges must be appointed by the president with the advice and consent of the Senate, hold office during good behavior and receive compensations that may not be diminished during their continuance in office. If a court's judges do not have such attributes, the court may not exercise the judicial power of the United States."", ""Treaties may be seen as 'self-executing', in that merely becoming a party puts the treaty and all of its obligations in action. Other treaties may be non-self-executing and require 'implementing legislation'—a change in the domestic law of a state party that will direct or enable it to fulfill treaty obligations. An example of a treaty requiring such legislation would be one mandating local prosecution by a party for particular crimes."", 'Other powers—the reserved powers—are reserved to the people or the states. The power delegated to the federal government was significantly expanded by the Supreme Court decision in McCulloch v. Maryland (1819), amendments to the Constitution following the Civil War, and by some later amendments—as well as the overall claim of the Civil War, that the states were legally subject to the final dictates of the federal government.', 'In 1430 with the Privileges of Jedlnia, confirmed at Kraków in 1433 (Polish: ""przywileje jedlneńsko-krakowskie""), based partially on his earlier Brześć Kujawski privilege (April 25, 1425), King Władysław II Jagiełło granted the nobility a guarantee against arbitrary arrest, similar to the English Magna Carta\'s Habeas corpus, known from its own Latin name as ""neminem captivabimus (nisi jure victum)."" Henceforth no member of the nobility could be imprisoned without a warrant from a court of justice: the king could neither punish nor imprison any noble at his whim. King Władysław\'s quid pro quo for this boon was the nobles\' guarantee that his throne would be inherited by one of his sons (who would be bound to honour the privileges theretofore granted to the nobility).']",,it is deemed that these parties have repeatedly violated articles of the Constitution,58.3617000374943,352.23830002360046
When did the first aeroplane reach Bermuda?,"[""After several failed attempts, in 1930 the first aeroplane reached Bermuda. A Stinson Detroiter seaplane flying from New York, it had to land twice in the ocean: once because of darkness and again to refuel. Navigation and weather forecasting improved in 1933 when the Royal Air Force (then responsible for providing equipment and personnel for the Royal Navy's Fleet Air Arm) established a station at the Royal Naval Dockyard to repair (and supply replacement) float planes for the fleet."", 'The first known European explorer to reach Bermuda was Spanish sea captain Juan de Bermúdez in 1503, after whom the islands are named. He claimed the apparently uninhabited islands for the Spanish Empire. Paying two visits to the archipelago, Bermúdez never landed on the islands, but did create a recognisable map of the archipelago.', 'In 1936 Luft Hansa began to experiment with seaplane flights from Berlin via the Azores with continuation to New York City.', ""Construction began in 1941 of two airbases consisting of 5.8 km2 (2.2 sq mi) of land, largely reclaimed from the sea. For many years, Bermuda's bases were used by US Air Force transport and refuelling aircraft and by US Navy aircraft patrolling the Atlantic for enemy submarines, first German and, later, Soviet. The principal installation, Kindley Air Force Base on the eastern coast, was transferred to the US Navy in 1970 and redesignated Naval Air Station Bermuda."", 'Shipwrecked Portuguese mariners are now thought to have been responsible for the 1543 inscription in Portuguese Rock (previously called Spanish Rock). Subsequent Spanish or other European parties are believed to have released pigs there, which had become feral and abundant on the island by the time European settlement began. In 1609, the English Virginia Company, which had established Jamestown in Virginia (a term originally applied to all of the North American continent) two years earlier, permanently settled Bermuda in the aftermath of a hurricane, when the crew and passengers of the Sea Venture steered the ship onto the surrounding reef to prevent its sinking, then landed ashore.']",,1930,58.18579997867346,355.7349999900907
Why did the plane have to land twice before reaching Bermuda?,"[""After several failed attempts, in 1930 the first aeroplane reached Bermuda. A Stinson Detroiter seaplane flying from New York, it had to land twice in the ocean: once because of darkness and again to refuel. Navigation and weather forecasting improved in 1933 when the Royal Air Force (then responsible for providing equipment and personnel for the Royal Navy's Fleet Air Arm) established a station at the Royal Naval Dockyard to repair (and supply replacement) float planes for the fleet."", ""Construction began in 1941 of two airbases consisting of 5.8 km2 (2.2 sq mi) of land, largely reclaimed from the sea. For many years, Bermuda's bases were used by US Air Force transport and refuelling aircraft and by US Navy aircraft patrolling the Atlantic for enemy submarines, first German and, later, Soviet. The principal installation, Kindley Air Force Base on the eastern coast, was transferred to the US Navy in 1970 and redesignated Naval Air Station Bermuda."", 'The first known European explorer to reach Bermuda was Spanish sea captain Juan de Bermúdez in 1503, after whom the islands are named. He claimed the apparently uninhabited islands for the Spanish Empire. Paying two visits to the archipelago, Bermúdez never landed on the islands, but did create a recognisable map of the archipelago.', 'The Japanese planes would hit the U.S. carriers, land at Guam to refuel, then hit the enemy again when returning to their carriers. Ozawa also counted on about 500 land-based planes at Guam and other islands.', 'Shipwrecked Portuguese mariners are now thought to have been responsible for the 1543 inscription in Portuguese Rock (previously called Spanish Rock). Subsequent Spanish or other European parties are believed to have released pigs there, which had become feral and abundant on the island by the time European settlement began. In 1609, the English Virginia Company, which had established Jamestown in Virginia (a term originally applied to all of the North American continent) two years earlier, permanently settled Bermuda in the aftermath of a hurricane, when the crew and passengers of the Sea Venture steered the ship onto the surrounding reef to prevent its sinking, then landed ashore.']",,once because of darkness and again to refuel,55.34179997630417,349.9194000614807
What improved thanks to the Royal Air Force in 1933?,"[""The general neglect of the RAF until the late spurt in 1938 had left sparse resources to build defences. While it was permissible to disagree with Dowding's operational and tactical deployment of forces, the failure of the Government and Air Ministry to allot resources was ultimately the responsibility of the civil and military institutions at large. In the pre-war period, the Chamberlain Government stated that night defence from air attack should not take up much of the national effort and, along with the Air Ministry, did not make it a priority."", ""After several failed attempts, in 1930 the first aeroplane reached Bermuda. A Stinson Detroiter seaplane flying from New York, it had to land twice in the ocean: once because of darkness and again to refuel. Navigation and weather forecasting improved in 1933 when the Royal Air Force (then responsible for providing equipment and personnel for the Royal Navy's Fleet Air Arm) established a station at the Royal Naval Dockyard to repair (and supply replacement) float planes for the fleet."", 'Ingersoll wrote that the difference between the failure of the German campaign against military targets versus its success in continental Europe was the RAF retaining control of the air.:79–80,174', ""The Army's Anti-aircraft command, which was under command of the Air Defence UK organisation, grew to 12 AA divisions in 3 AA corps. 40-mm Bofors entered service in increasing numbers. In addition the RAF regiment was formed in 1941 with responsibility for airfield air defence, eventually with Bofors 40mm as their main armament."", 'From the German point of view, March 1941 saw an improvement. The Luftwaffe flew 4,000 sorties that month, including 12 major and three heavy attacks. The electronic war intensified but the Luftwaffe flew major inland missions only on moonlit nights.']",,Navigation and weather forecasting,60.064799967221916,365.51050003618
"Who began experimenting with flights from Berlin to New York, stopping in the azores?","['In 1936 Luft Hansa began to experiment with seaplane flights from Berlin via the Azores with continuation to New York City.', ""After several failed attempts, in 1930 the first aeroplane reached Bermuda. A Stinson Detroiter seaplane flying from New York, it had to land twice in the ocean: once because of darkness and again to refuel. Navigation and weather forecasting improved in 1933 when the Royal Air Force (then responsible for providing equipment and personnel for the Royal Navy's Fleet Air Arm) established a station at the Royal Naval Dockyard to repair (and supply replacement) float planes for the fleet."", 'The first known European explorer to reach Bermuda was Spanish sea captain Juan de Bermúdez in 1503, after whom the islands are named. He claimed the apparently uninhabited islands for the Spanish Empire. Paying two visits to the archipelago, Bermúdez never landed on the islands, but did create a recognisable map of the archipelago.', 'By 1874, almost 500,000 passengers a year were coming to Atlantic City by rail. In Boardwalk Empire: The Birth, High Times, and Corruption of Atlantic City, ""Atlantic City\'s Godfather"" Nelson Johnson describes the inspiration of Dr. Jonathan Pitney (the ""Father of Atlantic City"") to develop Atlantic City as a health resort, his efforts to convince the municipal authorities that a railroad to the beach would be beneficial, his successful alliance with Samuel Richards (entrepreneur and member of the most influential family in southern New Jersey at the time) to achieve that goal, the actual building of the railroad, and the experience of the first 600 riders, who ""were chosen carefully by Samuel Richards and Jonathan Pitney"":', 'Some bar-tailed godwits Limosa lapponica have the longest known non-stop flight of any migrant, flying 11,000 km from Alaska to their New Zealand non-breeding areas. Prior to migration, 55 percent of their bodyweight is stored as fat to fuel this uninterrupted journey.']",,Luft Hansa,67.54089996684343,346.0506000556052
When is it thought that early speakers of Sanskrit came to India?,"['In order to explain the common features shared by Sanskrit and other Indo-European languages, many scholars have proposed the Indo-Aryan migration theory, asserting that the original speakers of what became Sanskrit arrived in what is now India and Pakistan from the north-west some time during the early second millennium BCE. Evidence for such a theory includes the close relationship between the Indo-Iranian tongues and the Baltic and Slavic languages, vocabulary exchange with the non-Indo-European Uralic languages, and the nature of the attested Indo-European words for flora and fauna.', 'Sanskrit linguist Madhav Deshpande says that when the term ""Sanskrit"" arose it was not thought of as a specific language set apart from other languages, but rather as a particularly refined or perfected manner of speaking. Knowledge of Sanskrit was a marker of social class and educational attainment in ancient India, and the language was taught mainly to members of the higher castes through the close analysis of Vyākaraṇins such as Pāṇini and Patanjali, who exhorted proper Sanskrit at all times, especially during ritual. Sanskrit, as the learned language of Ancient India, thus existed alongside the vernacular Prakrits, which were Middle Indo-Aryan languages.', 'Sanskrit has also influenced Sino-Tibetan languages through the spread of Buddhist texts in translation. Buddhism was spread to China by Mahayana missionaries sent by Ashoka, mostly through translations of Buddhist Hybrid Sanskrit. Many terms were transliterated directly and added to the Chinese vocabulary.', ""Chinese words like 剎那 chànà (Devanagari: क्षण kṣaṇa 'instantaneous period') were borrowed from Sanskrit. Many Sanskrit texts survive only in Tibetan collections of commentaries to the Buddhist teachings, the Tengyur."", 'Orientalist scholars of the 18th century like Sir William Jones marked a wave of enthusiasm for Indian culture and for Sanskrit. According to Thomas Trautmann, after this period of ""Indomania"", a certain hostility to Sanskrit and to Indian culture in general began to assert itself in early 19th century Britain, manifested by a neglect of Sanskrit in British academia. This was the beginning of a general push in favor of the idea that India should be culturally, religiously and linguistically assimilated to Britain as far as possible.']",,early second millennium BCE,63.10889997985214,324.6144999284297
